_id,company_id,company_name,company_type,business_type_id,business_category,business_type,registered_capital,total_income,net_profit,total_assets,equity,liability,total_expense,debt_ratio,equity_ratio,debt_to_income_ratio,debt_to_equity_ratio,roa,roe,profit_margin,district
64b75d13aa2d4f22592dcb9d,1.06E+11,เอบิสึ บางกอก จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,3000000,2360675.51,-304086.82,153614.74,-4019265.6,4172880.34,2664762.33,27.1645829,-26.1645829,1.767663672,-1.038219604,-197.9541937,7.565730914,-12.88134768,เขตสาทร
64b75d13aa2d4f22592dcb9e,1.06E+11,เอบี ดิลิเชียส จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,1000000,1331304.39,-309722.97,1526494.36,-1769413.06,3295907.42,1641027.36,2.159135013,-1.159135013,2.475697853,-1.862712271,-20.28982079,17.50427738,-23.2646247,เขตหนองจอก
64b75d13aa2d4f22592dcb9f,1.06E+11,เอบี แอนด์ เคที กรุ๊ป จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,4000000,4139964.33,-2153686.31,3990128.13,1831467.63,2158660.5,6293650.64,0.541000296,0.458999704,0.521420072,1.178650643,-53.9753672,-117.5934685,-52.02185667,เขตบางรัก
64b75d13aa2d4f22592dcba0,1.06E+11,เอบีพี คาเฟ (ประเทศไทย) จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,40000000,340555451,-7839235,350331692,42328646,308003046,348394686,0.879175516,0.120824484,0.90441379,7.276468187,-2.237660817,-18.51992856,-2.301896792,เขตสวนหลวง
64b75d13aa2d4f22592dcba1,2.06E+11,เอพริ่ลคิทเช่น จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,2000000,182110.77,-447183.35,3408700.95,1552816.65,1855884.3,629294.12,0.544455007,0.455544993,10.19096399,1.195172849,-13.11887891,-28.79820679,-245.5556857,เขตพระโขนง
64b75d13aa2d4f22592dcba2,1.06E+11,เอพิคคูเรียส จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,1000000,5866893.79,-1410229.02,3250995.63,1873720.3,1377275.33,7277122.81,0.423647241,0.576352759,0.234753752,0.735048518,-43.37837329,-75.2635823,-24.03706408,เขตพระโขนง
64b75d13aa2d4f22592dcba3,1.06E+11,เอพี เกรต ฟู้ด จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,1000000,9563674.18,1324062.92,5927158.56,5341082.17,586076.39,8239611.26,0.098879823,0.901120177,0.061281509,0.109729896,22.33891512,24.79016195,13.84470963,เขตยานนาวา
64b75d13aa2d4f22592dcba4,1.06E+11,เอพีดี ออล จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,1000000,1444304.87,160344.73,2283882.33,2249960.81,33921.52,1283960.14,0.014852569,0.985147431,0.023486399,0.015076494,7.0207089,7.126556573,11.10186176,เขตบางขุนเทียน
64b75d13aa2d4f22592dcba5,1.06E+11,เอพีไอ ฟู้ด จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,1000000,6694133.13,125566.26,1918399.33,1005081.94,913317.39,6568566.87,0.476083043,0.523916957,0.136435498,0.908699434,6.545366131,12.49313663,1.875765802,เขตพญาไท
64b75d13aa2d4f22592dcba6,1.06E+11,เอฟ ซี ไบรท์ จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,1000000,347800.92,30336.41,1713672.16,1516780.93,196891.23,317464.51,0.114894339,0.885105661,0.566103247,0.129808614,1.770257504,2.000052176,8.722348981,เขตคลองเตย
64b75d13aa2d4f22592dcba7,1.06E+11,เอฟ เอช พี จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,2000000,3196644,-2037356.67,446355.22,-2010554.12,2456909.34,5234000.67,5.504381331,-4.504381331,0.768590228,-1.222006071,-456.4428909,101.3330927,-63.73423722,เขตบางนา
64b75d13aa2d4f22592dcba8,1.06E+11,เอฟ แอนด์ ที.ดับเบิ้ลยู.วาย จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,4000000,5555979.58,-1050196.73,650167.32,-677119.23,1327286.55,6606176.31,2.041453806,-1.041453806,0.238893346,-1.960196212,-161.5271481,155.0977558,-18.90209845,เขตวัฒนา
64b75d13aa2d4f22592dcba9,1.06E+11,เอฟ แอนด์ บี อลิอันซ์ จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,2000000,5762716.6,-636229.47,2621908.67,2166891.12,455017.55,6398946.07,0.173544394,0.826455606,0.078958863,0.209986347,-24.26588986,-29.36139542,-11.0404435,เขตบางขุนเทียน
64b75d13aa2d4f22592dcbaa,1.06E+11,เอฟ แอนด์ บี อินเตอร์เนชั่นแนล จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,3000000,17351053.16,-4786707.64,115595271.3,-133586795,249182066.3,22137760.8,2.155642385,-1.155642385,14.36120701,-1.865319595,-4.140919941,3.583219165,-27.58741845,เขตห้วยขวาง
64b75d13aa2d4f22592dcbab,1.06E+11,เอฟ แอนด์ บี เฮ้าส์ จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,30000000,94934787.06,31227514.19,115036670,53216552.16,61820117.84,63707272.87,0.537394883,0.462605117,0.65118509,1.161670859,27.14570423,58.68007776,32.89364748,เขตบางเขน
64b75d13aa2d4f22592dcbac,1.06E+11,เอฟ แอนด์ เอ็ม เอ็นเตอร์เทนเมนต์  จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,4000000,1927930.31,-628892.07,674285.59,378041.38,296244.21,2556822.38,0.439345308,0.560654692,0.15365919,0.783629057,-93.26790893,-166.3553524,-32.62006239,เขตบางรัก
64b75d13aa2d4f22592dcbad,1.06E+11,เอฟ-วัน เรสเตอรองท์ (เยาวราช) จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,1000000,632319.98,-121341.86,664814.8,596804.8,68010,753661.84,0.102299167,0.897700833,0.107556304,0.113956858,-18.25197935,-20.33191757,-19.18994557,เขตบางบอน
64b75d13aa2d4f22592dcbae,1.04E+11,เอฟ.เอ็ม.วัน พลาซ่า,ห้างหุ้นส่วนจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,200000,1484062.84,385938.1,3544263.94,2851548.25,692715.69,1098124.74,0.195446982,0.804553018,0.466769783,0.242926168,10.88909027,13.53433525,26.00550931,เขตมีนบุรี
64b75d13aa2d4f22592dcbaf,1.06E+11,เอฟอาร์ (ประเทศไทย) จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,5000000,156481056.8,-165906463.9,118871354.1,-306155474.3,425026828.4,322387520.7,3.575519364,-2.575519364,2.716155151,-1.388271202,-139.5680777,54.19026535,-106.0233534,เขตวังทองหลาง
64b75d13aa2d4f22592dcbb0,1.06E+11,เอฟอาร์เอฟ (ไทยแลนด์) จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,10000000,11517230.07,-7332645.52,6567903.25,-44534539.03,51102442.28,18849875.59,7.780632621,-6.780632621,4.437042758,-1.147478865,-111.6436287,16.4650756,-63.66674518,เขตปทุมวัน
64b75d13aa2d4f22592dcbb1,1.06E+11,เอฟเค คอร์ปอเรชั่น (ประเทศไทย) จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,5000000,3249788.16,1098869.59,2621249.04,2600374.04,20875,2150918.57,0.007963761,0.992036239,0.006423496,0.008027691,41.921602,42.25813568,33.81357602,เขตบางบอน
64b75d13aa2d4f22592dcbb2,1.06E+11,เอฟเออาร์ (ประเทศไทย) จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,25750000,120954631,-5672310,75142192,-12530953,87673145,126626941,1.166763208,-0.166763208,0.724843227,-6.996526521,-7.54876834,45.26638956,-4.689617878,เขตปทุมวัน
64b75d13aa2d4f22592dcbb3,1.06E+11,เอมธรรม  จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,70000000,153866170,-54668096.3,252620920.9,261412.43,252359508.5,208534266.3,0.998965199,0.001034801,1.640123417,965.3692002,-21.64036775,-20912.58488,-35.52964001,เขตปทุมวัน
64b75d13aa2d4f22592dcbb4,1.06E+11,เอมมิตร กรุ๊ป จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,1000000,829857.78,154434.16,443014.16,404434.16,38580,675423.62,0.087085253,0.912914747,0.046489894,0.095392536,34.85986994,38.18524133,18.60971406,เขตห้วยขวาง
64b75d13aa2d4f22592dcbb5,1.06E+11,เอมไพร์ ฟู้ดแอนด์เบเวอเรจ จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,1000000,6208267.75,-1882139.09,2947994.83,-4624223.02,7572217.85,8090406.84,2.568599433,-1.568599433,1.219698981,-1.637511387,-63.84472153,40.70173696,-30.31665459,เขตยานนาวา
64b75d13aa2d4f22592dcbb6,1.06E+11,เอราเมง จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,18000000,73343200.55,4043971.2,28943514.63,22209076.2,6734438.43,69299229.35,0.232675213,0.767324787,0.091820897,0.303229111,13.97194243,18.2086421,5.513764289,เขตวังทองหลาง
64b75d13aa2d4f22592dcbb7,1.06E+11,เอล ปอลโล จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,2000000,1992368.99,-1266337.3,7235448.55,330023.53,6905425.02,3258706.29,0.954387965,0.045612035,3.465936809,20.92403842,-17.50184928,-383.711216,-63.55937612,เขตวัฒนา
64b75d13aa2d4f22592dcbb8,1.06E+11,เอล เกาโช่ อาร์เจนติเนี่ยน สเต็กเฮาส์ จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,80000000,110737648.1,-34858168.44,114780425.9,90689627.29,24090798.61,145595816.5,0.209885949,0.790114051,0.217548404,0.265640066,-30.3694364,-38.4367755,-31.47815493,เขตวัฒนา
64b75d13aa2d4f22592dcbb9,1.06E+11,เอล โดราโด้ (ไทยแลนด์) จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,4000000,20657582.32,-101176.72,16265945.25,15822259.32,443685.93,20758759.04,0.027276984,0.972723016,0.021478115,0.028041882,-0.622015619,-0.639458107,-0.489780064,เขตวัฒนา
64b75d13aa2d4f22592dcbba,1.06E+11,เอลลิเมนท์ แฮร์ สตูดิโอ จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,6000000,3786001.56,-711191.11,875995.76,67372.74,808623.02,4497192.67,0.923090107,0.076909893,0.213582326,12.0022285,-81.18659273,-1055.60663,-18.78475481,เขตวัฒนา
64b75d13aa2d4f22592dcbbb,1.06E+11,เอลวิสสุกี้ โดยนุช(2563) จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,1000000,9926965.97,596166.44,680869.73,568986.08,111883.65,9330799.53,0.164324606,0.835675394,0.011270679,0.196636884,87.55954535,104.7769815,6.005525171,เขตป้อมปราบศัตรูพ่าย
64b75d13aa2d4f22592dcbbc,1.06E+11,เอลเลฟิน จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,12000000,1578259.47,-5970129.08,3225585.54,-17537828.13,20763413.67,7548388.55,6.437099067,-5.437099067,13.15589361,-1.183921607,-185.0866767,34.04143909,-378.2729769,เขตปทุมวัน
64b75d13aa2d4f22592dcbbd,1.06E+11,เอวรีล ฟู้ดส์ จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,4000000,7098090.87,246055.08,4028046.58,3515214.91,512831.67,6852035.79,0.127315228,0.872684772,0.07224924,0.145889137,6.108546044,6.999716555,3.466496619,เขตวัฒนา
64b75d13aa2d4f22592dcbbe,1.06E+11,เอวา อัน จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,1000000,987405.46,-2098079.63,697312.19,-9413158.21,10110470.4,3085485.09,14.49920214,-13.49920214,10.23943133,-1.074078452,-300.8809627,22.28879599,-212.4841025,เขตดินแดง
64b75d13aa2d4f22592dcbbf,1.06E+11,เอวายเออาร์ จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,1000000,986795.22,-62624.66,2167561.53,937375.34,1230186.19,1049419.88,0.567543838,0.432456162,1.246647901,1.31237311,-2.889175654,-6.680852091,-6.34626706,เขตพญาไท
64b75d13aa2d4f22592dcbc0,7.36E+11,เอวีคอน กรุ๊ป (ประเทศไทย) จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,5000000,246118.32,-2705200.73,2602929.27,2285199.27,317730,2951319.05,0.122066321,0.877933679,1.290964443,0.139038203,-103.929091,-118.3792051,-1099.146431,เขตตลิ่งชัน
64b75d13aa2d4f22592dcbc1,1.06E+11,เอส คอมพานี (1933) จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,159000000,46439691.85,-19756092.86,138191350.5,31469127.94,106722222.6,66195784.71,0.772278599,0.227721401,2.298082057,3.391330791,-14.29618626,-62.77928291,-42.54139524,เขตดุสิต
64b75d13aa2d4f22592dcbc2,1.06E+11,เอส ซี เอ็ม ฟู้ด เซ็นเตอร์ จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,1000000,60323750.83,-4514919.75,30698949.85,-3389213.22,34088163.07,64838670.58,1.110401601,-0.110401601,0.565086928,-10.05783964,-14.70708207,133.214391,-7.484481134,เขตคลองเตย
64b75d13aa2d4f22592dcbc3,1.06E+11,เอส ดี โซลูชั่น (ประเทศไทย) จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,1000000,3041459.93,193579.87,1232123.68,658814.07,573309.61,2847880.06,0.465301998,0.534698002,0.188498163,0.870214581,15.71107456,29.38308072,6.364702296,เขตประเวศ
64b75d13aa2d4f22592dcbc4,1.06E+11,เอส พี ซี เอ็ม จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,1000000,1422718.81,-1473008,687454.69,-4827357.36,5514812.05,2895726.81,8.022073498,-7.022073498,3.876248779,-1.142408079,-214.2698306,30.51375505,-103.5347245,เขตคลองเตย
64b75d13aa2d4f22592dcbc5,1.06E+11,เอส พี อาร์ ฟู้ด ซิตี้ จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,2000000,88589005,193460,36223633,3167808,33055825,88395545,0.912548584,0.087451416,0.373136881,10.43492061,0.534071224,6.107062044,0.218379245,เขตปทุมวัน
64b75d13aa2d4f22592dcbc6,1.06E+11,เอส เค ซี คอฟฟี่ แอนด์ ดริ๊งค์ จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,1000000,9330282.28,286181.51,1693259.64,983171.96,710087.68,9044100.77,0.419361369,0.580638631,0.076105702,0.72224159,16.90121841,29.10798127,3.067233138,เขตจอมทอง
64b75d13aa2d4f22592dcbc7,1.06E+11,เอส เค ซี ดีเสิร์ท จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,1000000,6368820.12,-852104.73,2690906.46,521488.24,2169418.22,7220924.85,0.806203505,0.193796495,0.340631103,4.160052046,-31.66608512,-163.3986473,-13.37931852,เขตจอมทอง
64b75d13aa2d4f22592dcbc8,1.06E+11,เอส เค ซี ฟู๊ด แอนด์ เบฟเวอเรจ จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,2000000,16805839.13,-1055174.35,7473530.25,6861415.71,612114.54,17861013.48,0.081904337,0.918095663,0.03642273,0.089211114,-14.11882089,-15.37837663,-6.278617461,เขตจอมทอง
64b75d13aa2d4f22592dcbc9,1.06E+11,เอส เค ฟู้ด อินเตอร์เนชั่นแนล จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,15000000,156839933.7,2146480.43,47143270.61,11598571.58,35544699.03,154693453.3,0.753971852,0.246028148,0.226630414,3.064575563,4.553100373,18.50642051,1.368580297,เขตหนองแขม
64b75d13aa2d4f22592dcbca,1.06E+11,เอส เค อาร์ แมเนจเม้นท์ จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,50000000,55554927.61,2681849.37,152998683.2,68212843.15,84785840.05,52873078.24,0.554160587,0.445839413,1.526162371,1.242960066,1.752857812,3.931590073,4.82738343,เขตบางนา
64b75d13aa2d4f22592dcbcb,1.06E+11,เอส เอส วาย อินเตอร์ คอร์ป จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,4000000,690035.59,-884404.77,330281.27,314767.4,15513.87,1574440.36,0.046971692,0.953028308,0.02248271,0.049286775,-267.7732134,-280.9708915,-128.1679935,เขตสวนหลวง
64b75d13aa2d4f22592dcbcc,1.06E+11,เอส เอ็น เอส เอส ฟู้ดแอนด์เบฟเวอเรจ จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,2000000,11532129.43,-1587713.44,11972542.3,-5935608.95,17908151.25,13119842.87,1.495768468,-0.495768468,1.552891975,-3.017070599,-13.26128904,26.74895623,-13.76773864,เขตพระนคร
64b75d13aa2d4f22592dcbcd,1.26E+11,เอส เอ็ม ฟู้ด จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,1000000,12618540.3,1899700.73,12922722.8,11960170.69,962552.11,10718839.57,0.07448524,0.92551476,0.076280781,0.080479797,14.700468,15.88355868,15.05483744,เขตคลองสาน
64b75d13aa2d4f22592dcbce,1.06E+11,เอส เอ็ม เจ ซี ดีเวลลอปเม้นท์ จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,100000,228189.47,-2810978.21,789198.87,-63973877.23,64763076.1,3039167.68,82.06179527,-81.06179527,283.8127285,-1.012336268,-356.1812259,4.393946923,-1231.861492,เขตห้วยขวาง
64b75d13aa2d4f22592dcbcf,1.04E+11,เอส แอนด์ ดี ดีเวลลอปปิ้ง,ห้างหุ้นส่วนจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,2000000,2832773.1,-866567.82,3301760.58,-3243154.07,6544914.65,3699340.92,1.982249921,-0.982249921,2.310426716,-2.018070837,-26.24562863,26.71990912,-30.59079529,เขตบึงกุ่ม
64b75d13aa2d4f22592dcbd0,1.06E+11,เอส แอนด์ บี 888 ฟู้ดเซอร์วิส จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,1000000,2079605.55,-779410.12,74540.36,41707.84,32832.52,2859015.67,0.440466346,0.559533654,0.015787859,0.787202598,-1045.62162,-1868.737676,-37.47874783,เขตบึงกุ่ม
64b75d13aa2d4f22592dcbd1,1.06E+11,เอส แอนด์ พี อินเตอร์เนชั่นแนลฟู้ดส์ จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,50000000,99192232,10074861,37819031,12766231,25052800,89117371,0.662438972,0.337561028,0.252568165,1.962427282,26.63965928,78.91805342,10.15690523,เขตห้วยขวาง
64b75d13aa2d4f22592dcbd2,1.06E+11,เอส แอนด์ พี ไฟน์ ไดน์นิ่ง จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,25000000,44330306,5330169,21632645,9689785,11942860,39000137,0.552075809,0.447924191,0.269406216,1.232520639,24.63946965,55.00812454,12.02375864,เขตห้วยขวาง
64b75d13aa2d4f22592dcbd3,1.06E+11,เอส แอนด์ เอ็น. เวิลด์ จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,400000,1630371.5,272211.94,471806.12,281806.12,190000,1358159.56,0.40270779,0.59729221,0.116537857,0.674222405,57.69572044,96.59546783,16.69631369,เขตภาษีเจริญ
64b75d13aa2d4f22592dcbd4,1.06E+11,เอส.ที.เค. เท็น เท็น อินเตอร์เนชั่นแนล (ไนจีเรีย) จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,5000000,1312800,181119.69,807276.76,-1012616.24,1819893,1131680.31,2.254360698,-1.254360698,1.386268282,-1.797218856,22.43588556,-17.88631101,13.79644196,เขตราชเทวี
64b75d13aa2d4f22592dcbd5,1.06E+11,เอส.พี.แอล.อินเตอร์ฟู๊ด จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,1000000,303210.8,-109736.74,1437755.38,1424477.91,13277.47,412947.54,0.00923486,0.99076514,0.043789568,0.009320938,-7.632504216,-7.703646313,-36.19156705,เขตบางเขน
64b75d13aa2d4f22592dcbd6,1.06E+11,เอส.วี.พี. ฟู้ด จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,4000000,23582598.82,225005.93,19064770.34,6528238.78,12536531.56,23357592.89,0.657575797,0.342424203,0.531600934,1.920354323,1.180218413,3.446655945,0.954118466,เขตบางกะปิ
64b75d13aa2d4f22592dcbd7,1.06E+11,เอส.เค. โคเรียน ฟูดส์ จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,5000000,4715215.89,-2333588.92,5924283.84,5889253.67,35030.17,7048804.81,0.00591298,0.99408702,0.007429176,0.005948151,-39.39022814,-39.62452716,-49.49060604,เขตวัฒนา
64b75d13aa2d4f22592dcbd8,1.06E+11,เอส.เค.วาย. คอนเน็คชั่น จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,2000000,451586.25,-970178.32,1366910.87,1335039.5,31871.37,1421764.57,0.023316348,0.976683652,0.070576485,0.023872979,-70.97597519,-72.67038316,-214.8378787,เขตวัฒนา
64b75d13aa2d4f22592dcbd9,1.06E+11,เอส.เอ.เอฟ จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,4000000,8778650.3,-619910.35,3016045.34,-4973371.57,7989416.91,9398560.65,2.648971089,-1.648971089,0.910096272,-1.60643877,-20.55374771,12.46458949,-7.061567881,เขตวัฒนา
64b75d13aa2d4f22592dcbda,1.06E+11,เอส.เอ็น.พี.ฟู้ด จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,1000000,7366419.9,-893309.42,14054632.62,7866712.77,6187919.85,8259729.32,0.440276172,0.559723828,0.840017259,0.786595371,-6.355978446,-11.35556167,-12.12677844,เขตบางกะปิ
64b75d13aa2d4f22592dcbdb,1.06E+11,เอส.เอ็น.ไอ.เอฟ จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,6000000,675863.41,-1616612.22,33041942.18,27098227.29,5943714.89,2292475.63,0.179883944,0.820116056,8.794254582,0.21933962,-4.892606528,-5.965748987,-239.1921498,เขตวัฒนา
64b75d13aa2d4f22592dcbdc,1.06E+11,เอส.โอ.ฟู้ด จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,1000000,11094446.05,-728597.95,15245467.1,1262578.83,13982888.27,11823044,0.917183329,0.082816671,1.260350288,11.07486356,-4.779112016,-57.7071255,-6.567231448,เขตจตุจักร
64b75d13aa2d4f22592dcbdd,1.06E+11,เอส.ไอ.ที.เอ็นเทอร์ไพร์ส จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,3000000,1938238.06,41849.35,2324195.25,827356.57,1496838.68,1896388.71,0.644024498,0.355975502,0.772267716,1.80918208,1.800595281,5.058199997,2.15914396,เขตพระโขนง
